Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
182, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 6327, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 119.0, Build City Building
217, 7, LOC_CITY_NAME_HOMS, , CONTRACT 7592, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 614.0, Unknown
217, 7, LOC_CITY_NAME_HOMS, , , UNIT_ARCHAEOLOGIST, Default Specialization, , , Value 535.7
217, 7, FAITH PURCHASE, , , UNIT_MECHANIZED_INFANTRY, Build City Building, CONTRACT 7555
217, 7, LOC_CITY_NAME_JEDDAH, , CONTRACT 7745, SUBMITTED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 398.0, Build City Building
217, 9, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 7173, COMPLETED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 393.7, Build City Building
217, 9, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 7287, FAILED, UNIT_CATAPULT, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Unknown
217, 9, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 7561, CANCELLED, UNIT_CATAPULT, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
217, 9, LOC_CITY_NAME_ZANZIBAR, , , BUILDING_STOCK_EXCHANGE, Default Specialization, , , Value 178.5
217, 15, LOC_CITY_NAME_LA_VENTA, , CONTRACT 7750, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 238.0, Build City Building
217, 24, LOC_CITY_NAME_HATTUSA, , CONTRACT 7293, FAILED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 121.0, Unknown
217, 24, LOC_CITY_NAME_HATTUSA, , , BUILDING_UNIVERSITY, Default Specialization, , , Value 181.0
217, 24, LOC_CITY_NAME_HATTUSA, , CONTRACT 7751, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 94.0, Build City Improvement
218, 1, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 7674
218, 1, LOC_CITY_NAME_UR, , CONTRACT 7641, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 197.0, Unknown
218, 1, LOC_CITY_NAME_UR, , CONTRACT 7674, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 464.0, Build City Improvement
218, 1, LOC_CITY_NAME_UR, , CONTRACT 7675, ACCEPTED, UNIT_JET_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 293.0, Build City Building
218, 1, LOC_CITY_NAME_UR, , CONTRACT 7676, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1062.0, Build City Improvement
218, 1, LOC_CITY_NAME_UR, , , PROJECT_REPAIR_OUTER_DEFENSES, Default Specialization, , , Value 96.9
218, 1, LOC_CITY_NAME_JIAODONG, , CONTRACT 7674, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 464.0, Build City Improvement
218, 1, LOC_CITY_NAME_JIAODONG, , CONTRACT 7676, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1062.0, Build City Improvement
218, 1, LOC_CITY_NAME_JIAODONG, , , UNIT_ARCHAEOLOGIST, Default Specialization, , , Value 915.7
218, 1, LOC_CITY_NAME_LAGASH, , CONTRACT 7609, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 38.0, Unknown
218, 1, LOC_CITY_NAME_LAGASH, , CONTRACT 7641, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 197.0, Unknown
218, 1, LOC_CITY_NAME_LAGASH, , CONTRACT 7674, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 464.0, Build City Improvement
218, 1, LOC_CITY_NAME_LAGASH, , CONTRACT 7676, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1062.0, Build City Improvement
218, 1, LOC_CITY_NAME_LAGASH, , , UNIT_JET_BOMBER, Build City Building, CONTRACT 7607
218, 1, LOC_CITY_NAME_SIPPAR, , CONTRACT 7754, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 872.0, Build City District
218, 2, PURCHASE, , , UNIT_BOMBER, Build City Building, CONTRACT 7683
218, 2, LOC_CITY_NAME_NIDAROS, , CONTRACT 7683, COMPLETED, UNIT_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 666.0, Build City Building
218, 2, LOC_CITY_NAME_NIDAROS, , , UNIT_BOMBER, Default Specialization, , , Value 422.2
218, 2, LOC_CITY_NAME_KABUL, , CONTRACT 7759, SUBMITTED, NO_UNIT, BUILDING_AIRPORT, NO_DISTRICT, VALUE 619.0, Build City Building
218, 2, LOC_CITY_NAME_STAVANGER, , CONTRACT 7760, SUBMITTED, NO_UNIT, BUILDING_VENETIAN_ARSENAL, NO_DISTRICT, VALUE 272.0, Seek Target Wonder
218, 4, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 7732
218, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 7616, ACCEPTED, NO_UNIT, BUILDING_STADIUM, NO_DISTRICT, VALUE 1135.0, Build City Building
218, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 7732, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 619.0, Build City Improvement
218, 4, LOC_CITY_NAME_BIRMINGHAM, , , PROJECT_BUILD_NUCLEAR_DEVICE, Default Specialization, , , Value 883.0
218, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 7732, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 619.0, Build City Improvement
218, 4, LOC_CITY_NAME_LEEDS, , , PROJECT_BUILD_NUCLEAR_DEVICE, Default Specialization, , , Value 883.0
218, 4, LOC_CITY_NAME_LONDON, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_BRISTOL, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_PLYMOUTH, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_KANDY, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_BRADFORD, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_MANCHESTER, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_PRESTON, , CONTRACT 7766, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 109.0, Build City Improvement
218, 4, LOC_CITY_NAME_LONDON, , CONTRACT 7768, SUBMITTED, NO_UNIT, BUILDING_POWER_PLANT, NO_DISTRICT, VALUE 953.0, Build City Building
218, 5, LOC_CITY_NAME_PARIS, , CONTRACT 7424, COMPLETED, UNIT_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 597.0, Build City Building
218, 5, LOC_CITY_NAME_PARIS, , CONTRACT 7626, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 373.0, Unknown
218, 5, LOC_CITY_NAME_PARIS, , , UNIT_BOMBER, Default Specialization, , , Value 148.5
218, 5, LOC_CITY_NAME_LA_ROCHELLE, , , UNIT_SUBMARINE, Default Specialization, , , Value 34.9
218, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 7311, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 102.0, Unknown
218, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 7418, COMPLETED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 933.0, Unknown
218, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 7461, CANCELLED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 933.0, Unknown
218, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 7504, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 71.0, Unknown
218, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 7506, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 275.0, Unknown
218, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 7579, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 42.0, Unknown
218, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 7626, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 373.0, Unknown
218, 5, LOC_CITY_NAME_ROUEN, , , DISTRICT_NEIGHBORHOOD, Build City District, CONTRACT 7653
218, 5, LOC_CITY_NAME_PARIS, , CONTRACT 7769, SUBMITTED, UNIT_ROCKET_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 282.0, Siege City Assault
218, 5, LOC_CITY_NAME_BORDEAUX, , CONTRACT 7769, SUBMITTED, UNIT_ROCKET_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 282.0, Siege City Assault
218, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 7769, SUBMITTED, UNIT_ROCKET_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 282.0, Siege City Assault
218, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 7769, SUBMITTED, UNIT_ROCKET_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 282.0, Siege City Assault
218, 5, LOC_CITY_NAME_NANTES, , CONTRACT 7769, SUBMITTED, UNIT_ROCKET_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 282.0, Siege City Assault
218, 5, LOC_CITY_NAME_RENNES, , CONTRACT 7769, SUBMITTED, UNIT_ROCKET_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 282.0, Siege City Assault
218, 5, LOC_CITY_NAME_RHEIMS, , CONTRACT 7769, SUBMITTED, UNIT_ROCKET_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 282.0, Siege City Assault
218, 6, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 7742
218, 6, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 7743
218, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 7546, IN PROGRESS, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 154.1, Simple Operation Attack
218, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 7588, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 13.0, Unknown
218, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 7629, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 979.0, Unknown
218, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 7742, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 93.0, Build City Improvement
218, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , CONTRACT 7743, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 94.0, Build City Improvement
218, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , , UNIT_MECHANIZED_INFANTRY, Siege City Assault, CONTRACT 7694
218, 6, LOC_CITY_NAME_NATAL, , CONTRACT 7386, COMPLETED, NO_UNIT, BUILDING_MILITARY_ACADEMY, NO_DISTRICT, VALUE 943.1, Build City Building
218, 6, LOC_CITY_NAME_NATAL, , CONTRACT 7629, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 979.0, Unknown
218, 6, LOC_CITY_NAME_NATAL, , CONTRACT 7694, IN PROGRESS, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1161.0, Siege City Assault
218, 6, LOC_CITY_NAME_NATAL, , CONTRACT 7742, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 93.0, Build City Improvement
218, 6, LOC_CITY_NAME_NATAL, , CONTRACT 7743, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 94.0, Build City Improvement
218, 6, LOC_CITY_NAME_NATAL, , , BUILDING_STOCK_EXCHANGE, Default Specialization, , , Value 477.8
218, 6, LOC_CITY_NAME_CAMPINAS, , CONTRACT 7777, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 120.0, Build City Building
218, 6, LOC_CITY_NAME_GOIANIA, , CONTRACT 7778, SUBMITTED, NO_UNIT, BUILDING_SHIPYARD, NO_DISTRICT, VALUE 447.0, Build City Building
218, 6, LOC_CITY_NAME_MACEIO, , CONTRACT 7779, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 238.0, Build City Building
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7285, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_SPACEPORT, VALUE 680.9, Build City District
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7395, COMPLETED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 563.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7399, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 321.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7431, COMPLETED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 563.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7433, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 53.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7439, FAILED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 941.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7477, COMPLETED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 563.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7517, COMPLETED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 563.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7518, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 81.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7520, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 81.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7554, CANCELLED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 563.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7559, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 125.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7590, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 614.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7592, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 614.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7702, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 490.0, Unknown
218, 7, LOC_CITY_NAME_CAIRO, , , PROJECT_LAUNCH_EARTH_SATELLITE, Default Specialization, , , Value 4219.3
218, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 7205, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_INDUSTRIAL_ZONE, VALUE 1061.0, Build City District
218, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 7435, FAILED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 502.0, Unknown
218, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 7590, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 614.0, Unknown
218, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 7592, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 614.0, Unknown
218, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 7702, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 490.0, Unknown
218, 7, LOC_CITY_NAME_MEDINA, , , BUILDING_WORKSHOP, Default Specialization, , , Value 1295.8
218, 7, LOC_CITY_NAME_MECCA, , CONTRACT 7592, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 614.0, Unknown
218, 7, LOC_CITY_NAME_MECCA, , , BUILDING_MILITARY_ACADEMY, Default Specialization, , , Value 1206.4
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7281, FAILED, UNIT_BOMBER, NO_BUILDING, NO_DISTRICT, VALUE 461.1, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7431, COMPLETED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 563.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7433, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 53.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7477, COMPLETED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 563.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7517, COMPLETED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 563.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7518, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 81.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7520, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 81.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7554, CANCELLED, UNIT_MUSKETMAN, NO_BUILDING, NO_DISTRICT, VALUE 563.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7555, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1094.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7559, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 125.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7590, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 614.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7592, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 614.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7702, CANCELLED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 490.0, Unknown
218, 7, LOC_CITY_NAME_HATTIN, , , BUILDING_ARMORY, Default Specialization, , , Value 786.3
218, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 7786, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 562.0, Siege City Assault
218, 7, LOC_CITY_NAME_BAGHDAD, , CONTRACT 7786, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 562.0, Siege City Assault
218, 7, LOC_CITY_NAME_HONG_KONG, , CONTRACT 7786, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 562.0, Siege City Assault
218, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 7786, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 562.0, Siege City Assault
218, 7, LOC_CITY_NAME_ADEN, , CONTRACT 7786, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 562.0, Siege City Assault
218, 7, LOC_CITY_NAME_JEDDAH, , CONTRACT 7786, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 562.0, Siege City Assault
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7786, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 562.0, Siege City Assault
218, 7, LOC_CITY_NAME_MECCA, , CONTRACT 7788, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_NEIGHBORHOOD, VALUE 1244.0, Build City District
218, 7, LOC_CITY_NAME_MEDINA, , CONTRACT 7789, SUBMITTED, NO_UNIT, BUILDING_VENETIAN_ARSENAL, NO_DISTRICT, VALUE 315.0, Seek Target Wonder
218, 7, LOC_CITY_NAME_HATTIN, , CONTRACT 7791, SUBMITTED, NO_UNIT, BUILDING_ARMORY, NO_DISTRICT, VALUE 786.0, Build City Building
218, 9, LOC_CITY_NAME_ZANZIBAR, , CONTRACT 7792, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 25.0, Build City Building
218, 10, LOC_CITY_NAME_BUENOS_AIRES, , CONTRACT 7793, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 76.0, Build City Building
218, 12, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 7059, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 147.0, Unknown
218, 12, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 7288, COMPLETED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 339.0, Build City Building
218, 12, LOC_CITY_NAME_NAN_MADOL, , , BUILDING_SEWER, Default Specialization, , , Value 146.4
218, 12, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 7794, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 466.0, Build City District
218, 16, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 7795, SUBMITTED, NO_UNIT, BUILDING_STOCK_EXCHANGE, NO_DISTRICT, VALUE 8.0, Build City Building
218, 24, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 7751
219, 1, LOC_CITY_NAME_UR, , , UNIT_TRADER, Default Specialization, , , Value 276.7
219, 1, LOC_CITY_NAME_ADAB, , CONTRACT 7674, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 464.0, Build City Improvement
219, 1, LOC_CITY_NAME_ADAB, , , DISTRICT_THEATER, Build City District, CONTRACT 7719
219, 1, LOC_CITY_NAME_NIPPUR, , CONTRACT 7603, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 1556.5, Build City District
219, 1, LOC_CITY_NAME_NIPPUR, , CONTRACT 7674, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 464.0, Build City Improvement
219, 1, LOC_CITY_NAME_NIPPUR, , CONTRACT 7676, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1062.0, Build City Improvement
219, 1, LOC_CITY_NAME_NIPPUR, , , BUILDING_MARKET, Default Specialization, , , Value 1105.3
219, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 6640, COMPLETED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
219, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 7176, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 917.9, Build City District
219, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 7177, FAILED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 204.1, Unknown
219, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 7340, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 80.0, Unknown
219, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 7444, FAILED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 189.0, Unknown
219, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 7609, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 38.0, Unknown
219, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 7641, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 197.0, Unknown
219, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 7674, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 464.0, Build City Improvement
219, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 7676, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1062.0, Build City Improvement
219, 1, LOC_CITY_NAME_AKSHAK, , , BUILDING_LIGHTHOUSE, Default Specialization, , , Value 787.1
219, 1, LOC_CITY_NAME_LARSA, , CONTRACT 7641, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 197.0, Unknown
219, 1, LOC_CITY_NAME_LARSA, , CONTRACT 7674, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 464.0, Build City Improvement
219, 1, LOC_CITY_NAME_LARSA, , CONTRACT 7676, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 1062.0, Build City Improvement
219, 1, LOC_CITY_NAME_LARSA, , , BUILDING_AIRPORT, Build City Building, CONTRACT 7668
219, 1, LOC_CITY_NAME_JIAODONG, , CONTRACT 7796, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_SPACEPORT, VALUE 555.0, Build City District
219, 2, LOC_CITY_NAME_KRISTIANSAND, , CONTRACT 7412, FAILED, NO_UNIT, BUILDING_BANK, NO_DISTRICT, VALUE 617.1, Unknown
219, 2, LOC_CITY_NAME_KRISTIANSAND, , CONTRACT 7496, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 698.0, Build City District
219, 2, LOC_CITY_NAME_KRISTIANSAND, , , BUILDING_SHRINE, Default Specialization, , , Value 912.2
